PCS_ID,Category,Physical_Effect,Type,Size,Brand,Model_Name,Model_Number,Product_Reference,Availability,Image,Publication,PCS_Level,Price_USD,Year,Target_Body,Angle_Horizontal,Distance_Horizontal,Distance_Vertical,Plug_Power,Research_Center,Country,Context,Posture,Manikin_Company,Manikin_Type,Manikin_Gender,Manikin_Body_Segments,Control_Method,Baseline_Ta,Baseline_MRT,Baseline_RH,Baseline_V,Baseline_Tsk_All,Baseline_Tsk_Head,Baseline_Tsk_Chest,Baseline_Tsk_Back,Baseline_Tsk_Pelvis,Baseline_Tsk_Left_Upper_Arm,Baseline_Tsk_Right_Upper_Arm,Baseline_Tsk_Left_Forearm,Baseline_Tsk_Right_Forearm,Baseline_Tsk_Left_Hand,Baseline_Tsk_Right_Hand,Baseline_Tsk_Left_Thigh,Baseline_Tsk_Right_Thigh,Baseline_Tsk_Left_Lower_Leg,Baseline_Tsk_Right_Lower_Leg,Baseline_Tsk_Left_Foot,Baseline_Tsk_Right_Foot,Baseline_P_All,Baseline_P_Head,Baseline_P_Chest,Baseline_P_Back,Baseline_P_Pelvis,Baseline_P_Left_Upper_Arm,Baseline_P_Right_Upper_Arm,Baseline_P_Left_Forearm,Baseline_P_Right_Forearm,Baseline_P_Left_Hand,Baseline_P_Right_Hand,Baseline_P_Left_Thigh,Baseline_P_Right_Thigh,Baseline_P_Left_Lower_Leg,Baseline_P_Right_Lower_Leg,Baseline_P_Left_Foot,Baseline_P_Right_Foot,PCS_Ta,PCS_MRT,PCS_RH,PCS_V,PCS_Tsk_All,PCS_Tsk_Head,PCS_Tsk_Chest,PCS_Tsk_Back,PCS_Tsk_Pelvis,PCS_Tsk_Left_Upper_Arm,PCS_Tsk_Right_Upper_Arm,PCS_Tsk_Left_Forearm,PCS_Tsk_Right_Forearm,PCS_Tsk_Left_Hand,PCS_Tsk_Right_Hand,PCS_Tsk_Left_Thigh,PCS_Tsk_Right_Thigh,PCS_Tsk_Left_Lower_Leg,PCS_Tsk_Right_Lower_Leg,PCS_Tsk_Left_Foot,PCS_Tsk_Right_Foot,PCS_P_All,PCS_P_Head,PCS_P_Chest,PCS_P_Back,PCS_P_Pelvis,PCS_P_Left_Upper_Arm,PCS_P_Right_Upper_Arm,PCS_P_Left_Forearm,PCS_P_Right_Forearm,PCS_P_Left_Hand,PCS_P_Right_Hand,PCS_P_Left_Thigh,PCS_P_Right_Thigh,PCS_P_Left_Lower_Leg,PCS_P_Right_Lower_Leg,PCS_P_Left_Foot,PCS_P_Right_Foot,Delta_Teq_All,Delta_Teq_Head,Delta_Teq_Chest,Delta_Teq_Back,Delta_Teq_Pelvis,Delta_Teq_Left_Upper_Arm,Delta_Teq_Right_Upper_Arm,Delta_Teq_Left_Forearm,Delta_Teq_Right_Forearm,Delta_Teq_Left_Hand,Delta_Teq_Right_Hand,Delta_Teq_Left_Thigh,Delta_Teq_Right_Thigh,Delta_Teq_Left_Lower_Leg,Delta_Teq_Right_Lower_Leg,Delta_Teq_Left_Foot,Delta_Teq_Right_Foot,Delta_P_All,Delta_P_Head,Delta_P_Chest,Delta_P_Back,Delta_P_Pelvis,Delta_P_Left_Upper_Arm,Delta_P_Right_Upper_Arm,Delta_P_Left_Forearm,Delta_P_Right_Forearm,Delta_P_Left_Hand,Delta_P_Right_Hand,Delta_P_Left_Thigh,Delta_P_Right_Thigh,Delta_P_Left_Lower_Leg,Delta_P_Right_Lower_Leg,Delta_P_Left_Foot,Delta_P_Right_Foot,Clo_All,Clo_Head,Clo_Chest,Clo_Back,Clo_Pelvis,Clo_Left_Upper_Arm,Clo_Right_Upper_Arm,Clo_Left_Forearm,Clo_Right_Forearm,Clo_Left_Hand,Clo_Right_Hand,Clo_Left_Thigh,Clo_Right_Thigh,Clo_Left_Lower_Leg,Clo_Right_Lower_Leg,Clo_Left_Foot,Clo_Right_Foot,MRT,Air_Temperature,RH,Vel
2,Cooling,Convective,Desk fan,,,Lileng,,,Market-ready,ID2_desk_fan_angled.png,,0.5,,2024.0,Face,135.0,60.0,,5.0,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,22.1,22.3,30.15,0.2,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,73.42,38.81,41.48,59.9,46.24,64.86,71.8,84.52,96.12,125.18,113.52,90.2,94.58,90.86,95.06,64.08,64.26,22.2,22.4,32.6,0.13,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,72.94,45.94,41.49,57.19,43.98,65.0,69.12,90.58,101.5,138.16,124.82,85.59,88.44,87.62,95.12,63.48,64.36,0.08,-0.92,-0.01,0.52,0.58,-0.03,0.44,-0.85,-0.66,-1.23,-1.18,0.59,0.74,0.42,-0.01,0.11,-0.02,-0.48,7.13,0.01,-2.71,-2.26,0.14,-2.68,6.06,5.38,12.98,11.3,-4.61,-6.14,-3.24,0.06,-0.6,0.1,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
2,Cooling,Convective,Desk fan,,,Lileng,,,Market-ready,ID2_desk_fan_angled.png,,0.5,,2024.0,Face,135.0,60.0,,5.0,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,24.8,25.4,62.29,0.26,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,53.42,28.87,29.24,46.57,34.32,44.7,54.52,58.36,74.28,97.82,86.98,62.74,66.04,66.82,65.92,48.78,45.3,25.1,25.4,64.76,0.08,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,54.32,31.56,31.33,46.28,31.42,45.1,55.8,67.9,82.32,116.28,100.4,62.59,65.46,61.66,62.98,43.2,44.0,-0.15,0.04,-0.62,0.01,0.76,-0.08,-0.21,-1.47,-0.97,-1.69,-1.38,0.04,0.09,0.69,0.4,1.03,0.26,0.9,2.69,2.09,-0.29,-2.9,0.4,1.28,9.54,8.04,18.46,13.42,-0.15,-0.58,-5.16,-2.94,-5.58,-1.3,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
3,Cooling,"Convective, Evaporative",Evaporative cooler,,Evapolar,evaCHILL,EV-500L,https://www.evapolar.com/products/evachill,Market-ready,ID3_evaporative_cooler_angled.png,,0.67,119.0,2024.0,Face,135.0,60.0,,7.5,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,22.1,22.3,30.15,0.2,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,73.42,38.81,41.48,59.9,46.24,64.86,71.8,84.52,96.12,125.18,113.52,90.2,94.58,90.86,95.06,64.08,64.26,22.2,22.2,34.7,0.07,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,72.78,58.4,40.88,57.16,43.84,63.74,67.56,84.84,98.64,125.94,121.1,85.15,86.26,87.22,93.88,63.22,63.84,0.1,-3.31,0.14,0.52,0.61,0.2,0.7,-0.04,-0.31,-0.07,-0.79,0.64,1.01,0.47,0.15,0.16,0.08,-0.64,19.59,-0.6,-2.74,-2.4,-1.12,-4.24,0.32,2.52,0.76,7.58,-5.05,-8.32,-3.64,-1.18,-0.86,-0.42,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
3,Cooling,"Convective, Evaporative",Evaporative cooler,,Evapolar,evaCHILL,EV-500L,https://www.evapolar.com/products/evachill,Market-ready,ID3_evaporative_cooler_angled.png,,0.33,119.0,2024.0,Face,135.0,60.0,,7.5,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,22.1,22.3,30.15,0.2,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,73.42,38.81,41.48,59.9,46.24,64.86,71.8,84.52,96.12,125.18,113.52,90.2,94.58,90.86,95.06,64.08,64.26,22.3,22.3,40.66,0.15,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,72.14,51.81,40.78,57.43,44.6,63.96,68.16,85.0,96.42,125.06,115.72,82.93,88.17,88.04,93.62,65.92,63.72,0.21,-1.77,0.18,0.47,0.42,0.16,0.6,-0.07,-0.04,0.01,-0.23,0.88,0.8,0.37,0.18,-0.34,0.1,-1.28,13.0,-0.7,-2.46,-1.64,-0.9,-3.64,0.48,0.3,-0.12,2.2,-7.27,-6.41,-2.82,-1.44,1.84,-0.54,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
3,Cooling,"Convective, Evaporative",Evaporative cooler,,Evapolar,evaCHILL,EV-500L,https://www.evapolar.com/products/evachill,Market-ready,ID3_evaporative_cooler_angled.png,,0.0,119.0,2024.0,Face,135.0,60.0,,7.5,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,22.1,22.3,30.15,0.2,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,73.42,38.81,41.48,59.9,46.24,64.86,71.8,84.52,96.12,125.18,113.52,90.2,94.58,90.86,95.06,64.08,64.26,22.2,22.4,33.99,0.17,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,71.78,43.12,39.26,57.6,44.48,63.54,68.28,85.24,96.1,126.82,115.54,87.52,88.49,88.78,92.74,63.86,63.46,0.26,-0.5,0.62,0.42,0.45,0.24,0.58,-0.1,0.0,-0.15,-0.21,0.36,0.75,0.27,0.29,0.04,0.15,-1.64,4.31,-2.22,-2.3,-1.76,-1.32,-3.52,0.72,-0.02,1.64,2.02,-2.68,-6.09,-2.08,-2.32,-0.22,-0.8,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
3,Cooling,"Convective, Evaporative",Evaporative cooler,,Evapolar,evaCHILL,EV-500L,https://www.evapolar.com/products/evachill,Market-ready,ID3_evaporative_cooler_angled.png,,1.0,119.0,2024.0,Face,135.0,60.0,,7.5,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,22.1,22.3,30.15,0.2,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,73.42,38.81,41.48,59.9,46.24,64.86,71.8,84.52,96.12,125.18,113.52,90.2,94.58,90.86,95.06,64.08,64.26,22.2,22.4,31.26,0.08,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,72.68,65.06,41.36,56.95,42.8,63.14,65.66,83.72,97.58,124.68,125.58,83.79,85.07,86.02,91.52,63.18,62.76,0.12,-4.86,0.0,0.54,0.88,0.31,1.01,0.11,-0.18,0.05,-1.26,0.82,1.17,0.63,0.44,0.17,0.28,-0.74,26.24,-0.12,-2.95,-3.44,-1.72,-6.14,-0.8,1.46,-0.5,12.06,-6.41,-9.51,-4.84,-3.54,-0.9,-1.5,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
3,Cooling,"Convective, Evaporative",Evaporative cooler,,Evapolar,evaCHILL,EV-500L,https://www.evapolar.com/products/evachill,Market-ready,ID3_evaporative_cooler_angled.png,,0.0,119.0,2024.0,Face,135.0,60.0,,7.5,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,28.6,28.5,31.5,0.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,33.94,19.48,16.45,31.06,20.32,30.34,31.12,39.48,41.34,47.44,46.12,41.42,43.17,44.52,43.46,33.48,30.18,28.6,28.5,31.5,0.0,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
3,Cooling,"Convective, Evaporative",Evaporative cooler,,Evapolar,evaCHILL,EV-500L,https://www.evapolar.com/products/evachill,Market-ready,ID3_evaporative_cooler_angled.png,,0.33,119.0,2024.0,Face,135.0,60.0,,7.5,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,28.6,28.5,31.5,0.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,33.94,19.48,16.45,31.06,20.32,30.34,31.12,39.48,41.34,47.44,46.12,41.42,43.17,44.52,43.46,33.48,30.18,28.6,28.5,31.5,0.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.86,25.93,17.0,30.59,19.26,31.34,32.94,42.06,41.68,48.82,46.02,41.68,42.72,46.3,44.56,33.54,29.92,-0.15,-1.28,-0.18,0.09,0.29,-0.18,-0.32,-0.36,-0.05,-0.16,0.01,-0.03,0.05,-0.22,-0.14,-0.01,0.05,0.92,6.45,0.55,-0.47,-1.06,1.0,1.82,2.58,0.34,1.38,-0.1,0.26,-0.45,1.78,1.1,0.06,-0.26,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
3,Cooling,"Convective, Evaporative",Evaporative cooler,,Evapolar,evaCHILL,EV-500L,https://www.evapolar.com/products/evachill,Market-ready,ID3_evaporative_cooler_angled.png,,0.67,119.0,2024.0,Face,135.0,60.0,,7.5,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,28.6,28.5,31.5,0.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,33.94,19.48,16.45,31.06,20.32,30.34,31.12,39.48,41.34,47.44,46.12,41.42,43.17,44.52,43.46,33.48,30.18,28.6,28.5,31.5,0.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,35.32,29.64,17.74,31.29,18.12,32.16,32.34,43.4,41.6,50.76,44.96,41.88,43.28,44.6,44.22,32.76,30.08,-0.22,-2.08,-0.44,-0.02,0.6,-0.33,-0.22,-0.55,-0.03,-0.38,0.14,-0.06,-0.02,-0.01,-0.1,0.12,0.02,1.38,10.16,1.29,0.23,-2.2,1.82,1.22,3.92,0.26,3.32,-1.16,0.46,0.11,0.08,0.76,-0.72,-0.1,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
3,Cooling,"Convective, Evaporative",Evaporative cooler,,Evapolar,evaCHILL,EV-500L,https://www.evapolar.com/products/evachill,Market-ready,ID3_evaporative_cooler_angled.png,,1.0,119.0,2024.0,Face,135.0,60.0,,7.5,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,28.6,28.5,31.5,0.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,33.94,19.48,16.45,31.06,20.32,30.34,31.12,39.48,41.34,47.44,46.12,41.42,43.17,44.52,43.46,33.48,30.18,28.6,28.5,31.5,0.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,33.16,31.1,16.71,28.54,17.36,29.32,29.84,38.46,40.4,45.04,45.36,38.65,40.59,41.22,40.82,32.4,28.72,0.13,-2.24,-0.09,0.45,0.8,0.18,0.23,0.14,0.13,0.28,0.09,0.36,0.32,0.41,0.33,0.18,0.27,-0.78,11.62,0.26,-2.53,-2.96,-1.02,-1.28,-1.02,-0.94,-2.4,-0.76,-2.77,-2.58,-3.3,-2.64,-1.08,-1.46,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
3,Cooling,"Convective, Evaporative",Evaporative cooler,,Evapolar,evaCHILL,EV-500L,https://www.evapolar.com/products/evachill,Market-ready,ID3_evaporative_cooler_angled.png,,1.0,119.0,2024.0,Face,135.0,60.0,,7.5,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,24.8,25.4,62.29,0.26,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,53.42,28.87,29.24,46.57,34.32,44.7,54.52,58.36,74.28,97.82,86.98,62.74,66.04,66.82,65.92,48.78,45.3,25.0,25.3,63.13,0.11,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,56.36,54.16,33.13,46.71,31.26,47.68,53.6,66.54,73.94,103.78,87.12,63.21,66.17,64.54,66.42,46.0,46.04,-0.49,-4.9,-1.23,-0.1,0.8,-0.6,0.15,-1.26,0.04,-0.55,-0.01,-0.05,-0.0,0.31,-0.07,0.51,-0.15,2.94,25.3,3.89,0.14,-3.06,2.98,-0.92,8.18,-0.34,5.96,0.14,0.47,0.13,-2.28,0.5,-2.78,0.74,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
3,Cooling,"Convective, Evaporative",Evaporative cooler,,Evapolar,evaCHILL,EV-500L,https://www.evapolar.com/products/evachill,Market-ready,ID3_evaporative_cooler_angled.png,,0.67,119.0,2024.0,Face,135.0,60.0,,7.5,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,24.8,25.4,62.29,0.26,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,53.42,28.87,29.24,46.57,34.32,44.7,54.52,58.36,74.28,97.82,86.98,62.74,66.04,66.82,65.92,48.78,45.3,24.8,25.3,64.7,0.15,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,56.62,49.55,34.09,46.9,33.4,48.1,54.04,67.48,76.8,110.16,90.92,63.14,66.61,65.32,66.36,46.52,46.12,-0.54,-3.91,-1.52,-0.1,0.24,-0.68,0.08,-1.4,-0.3,-1.13,-0.41,-0.04,-0.06,0.2,-0.06,0.42,-0.16,3.2,20.68,4.85,0.32,-0.92,3.4,-0.48,9.12,2.52,12.34,3.94,0.4,0.57,-1.5,0.44,-2.26,0.82,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
3,Cooling,"Convective, Evaporative",Evaporative cooler,,Evapolar,evaCHILL,EV-500L,https://www.evapolar.com/products/evachill,Market-ready,ID3_evaporative_cooler_angled.png,,0.33,119.0,2024.0,Face,135.0,60.0,,7.5,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,24.8,25.4,62.29,0.26,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,53.42,28.87,29.24,46.57,34.32,44.7,54.52,58.36,74.28,97.82,86.98,62.74,66.04,66.82,65.92,48.78,45.3,24.9,25.2,64.72,0.09,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,56.58,43.5,34.17,46.91,33.16,48.22,54.52,67.68,80.12,110.7,93.46,62.95,68.47,65.74,67.48,46.14,45.64,-0.53,-2.57,-1.56,-0.07,0.3,-0.71,0.0,-1.43,-0.71,-1.18,-0.67,-0.01,-0.32,0.14,-0.21,0.49,-0.07,3.16,14.63,4.93,0.34,-1.16,3.52,0.0,9.32,5.84,12.88,6.48,0.21,2.43,-1.08,1.56,-2.64,0.34,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
3,Cooling,"Convective, Evaporative",Evaporative cooler,,Evapolar,evaCHILL,EV-500L,https://www.evapolar.com/products/evachill,Market-ready,ID3_evaporative_cooler_angled.png,,0.0,119.0,2024.0,Face,135.0,60.0,,7.5,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,24.8,25.4,62.29,0.26,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,53.42,28.87,29.24,46.57,34.32,44.7,54.52,58.36,74.28,97.82,86.98,62.74,66.04,66.82,65.92,48.78,45.3,24.9,25.2,65.95,0.06,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,53.73,33.11,31.29,44.51,31.85,47.13,51.43,68.48,77.67,107.23,95.55,60.48,66.13,63.68,64.95,45.12,44.47,-0.05,-0.44,-0.65,0.41,0.65,-0.49,0.51,-1.56,-0.41,-0.86,-0.88,0.34,0.0,0.42,0.13,0.67,0.17,0.31,4.24,2.05,-2.07,-2.47,2.43,-3.09,10.12,3.39,9.41,8.57,-2.26,0.09,-3.14,-0.97,-3.66,-0.83,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
4,Cooling,"Convective, Evaporative",Evaporative cooler,,Quixnova,Quixnova Air Fan,EJ-JHQ01,https://amzn.asia/d/cBzO26O,Market-ready,ID4_evaporative_cooler_angled.png,,0.0,22.0,2024.0,Face,135.0,60.0,,10.0,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,25.4,25.2,56.77,0.08,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,55.82,29.03,32.18,50.17,43.26,48.9,54.26,59.7,69.12,85.26,83.22,68.87,70.09,68.4,68.36,49.66,48.26,25.5,25.4,56.79,0.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,57.44,53.93,34.21,49.57,39.04,51.4,53.68,62.8,69.36,94.72,84.16,65.72,67.23,65.4,67.58,48.22,48.0,-0.25,-5.35,-0.58,0.07,0.85,-0.45,0.09,-0.45,-0.03,-0.97,-0.1,0.4,0.36,0.38,0.1,0.25,0.05,1.62,24.9,2.03,-0.6,-4.22,2.5,-0.58,3.1,0.24,9.46,0.94,-3.15,-2.86,-3.0,-0.78,-1.44,-0.26,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
4,Cooling,"Convective, Evaporative",Evaporative cooler,,Quixnova,Quixnova Air Fan,EJ-JHQ01,https://amzn.asia/d/cBzO26O,Market-ready,ID4_evaporative_cooler_angled.png,,0.5,22.0,2024.0,Face,135.0,60.0,,10.0,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,25.4,25.2,56.77,0.08,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,55.82,29.03,32.18,50.17,43.26,48.9,54.26,59.7,69.12,85.26,83.22,68.87,70.09,68.4,68.36,49.66,48.26,25.6,25.4,56.1,0.09,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,56.62,56.6,34.24,47.95,36.32,49.48,52.78,61.76,67.82,92.62,86.3,64.17,65.31,65.5,66.82,48.14,46.48,-0.12,-5.91,-0.58,0.35,1.4,-0.1,0.24,-0.3,0.16,-0.75,-0.32,0.58,0.61,0.37,0.2,0.27,0.32,0.8,27.56,2.06,-2.22,-6.94,0.58,-1.48,2.06,-1.3,7.36,3.08,-4.7,-4.78,-2.9,-1.54,-1.52,-1.78,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
4,Cooling,"Convective, Evaporative",Evaporative cooler,,Quixnova,Quixnova Air Fan,EJ-JHQ01,https://amzn.asia/d/cBzO26O,Market-ready,ID4_evaporative_cooler_angled.png,,1.0,22.0,2024.0,Face,135.0,60.0,,10.0,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,25.4,25.2,56.77,0.08,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,55.82,29.03,32.18,50.17,43.26,48.9,54.26,59.7,69.12,85.26,83.22,68.87,70.09,68.4,68.36,49.66,48.26,25.4,25.4,53.93,0.02,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,56.88,60.31,33.82,46.76,36.04,49.46,51.48,64.66,68.78,97.48,86.52,64.31,64.01,66.16,67.08,48.54,47.88,-0.17,-7.0,-0.47,0.54,1.45,-0.1,0.45,-0.72,0.04,-1.25,-0.35,0.58,0.75,0.29,0.16,0.2,0.07,1.06,31.28,1.64,-3.41,-7.22,0.56,-2.78,4.96,-0.34,12.22,3.3,-4.56,-6.08,-2.24,-1.28,-1.12,-0.38,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
